x-entity,Anarchism,Antisemitism,Capitalism,Christianity,Communism,Conservatism,Democracy,Fascism,Feminism,Islamophobia,Left-wing politics,Liberalism,Marxism,Nationalism,Neo-Nazism,Protestantism,Right-wing politics,Secularism,Socialism,White supremacy
Gus Bilirakis (R),0.058673634861456214,0.05803763649495228,0.05574033319048531,0.046003586704507736,0.06853338326394989,0.07439625267113338,0.0642309010243202,0.0666194394509533,0.04682652309876861,0.055257890672507685,0.06384894191965769,0.061622803597326886,0.049549416928254784,0.05383323638215495,0.08072737153409569,0.049653166834523886,0.0729385005359541,0.0558448438897079,0.06896959123492377,0.05438757616380603
Bill Young (R),0.104347749920545,0.09576848667939523,0.08154859283726353,0.06867323961375657,0.08118082591597495,0.08215358757770926,0.07348882210589162,0.10787144669615208,0.05983068220428545,0.0684947077874536,0.09299648926958544,0.08908335275821244,0.07009760055609242,0.0915579721720248,0.11927946301515745,0.07911294029008722,0.08229317795698843,0.06268551860487995,0.09217974564311376,0.0722313424163771
Kathy Castor (D),0.07702274930831589,0.07182596809706268,0.06391585528163751,0.052735577321401605,0.06881130968878034,0.08026787684236529,0.07672389064109977,0.0885276583026086,0.0682052312889127,0.05938439792104616,0.08475761415846902,0.07676593830631047,0.05407589244046963,0.07343778172222884,0.1032136655042138,0.06315814161543719,0.08602627027934126,0.06454532364765696,0.08756981488965805,0.062232369461249236
Dennis Ross (R),0.07466319578616724,0.0927858894575172,0.07371862334526279,0.06308936636129919,0.08189328127683272,0.07945359343082982,0.06456445650043069,0.08622104016212859,0.053570422759152456,0.054249550174606184,0.0842092318197391,0.07916928278978512,0.05951624742648703,0.09150055267835486,0.1002393654927609,0.06905972309598693,0.08100588784020912,0.0739836074520225,0.07962666724114914,0.08099880255108713
Vern Buchanan (R),0.06182254100898658,0.060608928455072965,0.06587710569023088,0.044718406686529946,0.058289340766614677,0.07020769676810493,0.06779045249984111,0.07357920004717156,0.05093482797181871,0.05363224417757434,0.06422997314944304,0.06468395144405323,0.04916785235864845,0.05953855318579999,0.08880406606212454,0.051902858063241186,0.0731013401395659,0.057039589281121975,0.07330468571453673,0.05778847011280967
Connie Mack (R),0.09097981092707716,0.08118150104982573,0.07189798042542339,0.07291821687194455,0.07026941092958196,0.06719742508420437,0.06744330372709434,0.08828037197010252,0.05856026379727576,0.05693361035931022,0.08335477983871678,0.08139436930963942,0.060069997252863626,0.08832675357560267,0.10202570173320538,0.09526497618266998,0.07304954642405409,0.06008426973276794,0.08368969642069005,0.06636453078254814
Bill Posey (R),0.07656996302306622,0.07874710497090784,0.062206143581946115,0.048302399913350814,0.06968993037619152,0.08195725444759981,0.07625196984159202,0.07645987253713138,0.05788899020434201,0.07361924462131332,0.07320821285251519,0.07144466463248769,0.05036316027104113,0.06475145180357998,0.08750059373781949,0.057300836140272836,0.08033927330801938,0.07260860847922694,0.07980174191638023,0.07852048362599573
Frederica Wilson (D),0.06948398583818938,0.0782487147184542,0.057502323152396624,0.05499886633634017,0.06186279704300043,0.0705151474606936,0.07067693134699833,0.06807976549685542,0.06227618173415614,0.060039851361027526,0.07176837751751583,0.063550084936738,0.051170515640870586,0.06797287836501127,0.10164611835425068,0.06180271177113435,0.056819919407866085,0.05431330585666312,0.07859207754129482,0.07922339852966476
Ileana Ros-Lehtinen (R),0.10312831442957528,0.1175884417024183,0.09038731164886488,0.06551160369515302,0.10414254897489554,0.121869171597913,0.1377815638956609,0.11414050593766682,0.0897562175746312,0.0947006093511166,0.1134782945032224,0.12250346902003205,0.07689063056006208,0.1118495470975742,0.13525607973207807,0.0819891085881923,0.1263532985402482,0.09430213658746557,0.11370049336463632,0.09767462304077733
Ted Deutch (D),0.07197372482741901,0.06903904366736581,0.057900732195054976,0.048098606966054384,0.06639020064480658,0.06806028310097112,0.09446377152817953,0.0702804124353518,0.047663712511071064,0.056620845296291536,0.08572548556136535,0.0822885026300209,0.05006929220187354,0.0663694969794686,0.0983811958484146,0.0566786054511209,0.06785045356313968,0.06758415312183955,0.08283070417435344,0.06308807447066125
