x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Steve King (R);0.08380598997252214;0.09224058920774239;0.07023638366609343;0.07587269964183839;0.07103078622513531;0.11159623110936186;0.10747494925742998;0.09905307771413444;0.07802501006753006;0.08889557962513281;0.08436985594038618;0.09743811072083797;0.05940125373787149;0.08670391465731249;0.12856992505269763;0.08045436404279116;0.11885828597407452;0.0681417926929378;0.09940877042635551;0.10979597370532906
Tim Huelskamp (R);0.08371417234998708;0.06755682304987415;0.06591982689430331;0.05133887378254537;0.07005181734857782;0.10397757330902643;0.07167942443998791;0.08135408858405513;0.05566345381678647;0.057735662879174865;0.07884450637457167;0.07824542389208264;0.059802094088412;0.0705034835120378;0.10021092628505428;0.06596554496917184;0.08115212302790772;0.06726257871677;0.09263884227472285;0.05986965568607169
Lynn Jenkins (R);0.0918912639036866;0.07511026271761403;0.08236770039874393;0.05950564380325336;0.07720823098906242;0.10846976117142007;0.08872212212359039;0.09327873609356055;0.0811556351754992;0.06869863349369969;0.08749419465699594;0.0933461868421254;0.061718411146769105;0.08373382364836915;0.12041368930375784;0.07455835929682843;0.10299892047734203;0.07515448176692205;0.09877241398415332;0.08939317204584875
Kevin Yoder (R);0.0732903489288768;0.06976940170199986;0.06582088494798519;0.054836406465202436;0.06777192210641156;0.08313929452800908;0.08967781365885563;0.0774841115249002;0.05451488763198356;0.06094117780587403;0.08996281281638616;0.07385650586711717;0.05540405897761083;0.07057389360023954;0.09974960373738462;0.06698237121062403;0.08213577795858504;0.06403035649989566;0.0833374647780464;0.060956071505666655
Mike Pompeo (R);0.08080684928251838;0.08095377595822098;0.07567705475760317;0.08013024633927238;0.07795562427484398;0.0857087138070819;0.07900683170010556;0.09163089214648165;0.05305676178696604;0.08659475067720057;0.10159980068083233;0.0864015189922171;0.05989427124257317;0.08080601226303703;0.11055353126485021;0.09348110005736665;0.09861207000637034;0.09418573250401943;0.09417889439539837;0.0715948835214308
Ed Whitfield (R);0.10376375399536292;0.08989691963187835;0.08542483596726241;0.0668100987527473;0.08969649723935313;0.11159176546918101;0.09999095237713174;0.10784503983531113;0.0605614770235582;0.07633185945703609;0.10422580192702724;0.10053768887565018;0.06453954994332664;0.0981603557112726;0.14401485740726283;0.08874831762927286;0.09691814821046894;0.0841071349608255;0.11772234603752443;0.0881029718886301
Brett Guthrie (R);0.05670973976532548;0.05617329968180332;0.054536647833833704;0.06164021118883263;0.054139911044173955;0.0828224757366832;0.06877301494817106;0.06755468089332509;0.05164295584111478;0.05113238384620275;0.06354900279013168;0.06318249284084773;0.05173273922905665;0.058055459399051317;0.0840014487507623;0.05779137926452593;0.07988267490948696;0.05777651200419691;0.06830046094435845;0.0657946346996816
John Yarmuth (D);0.06107870585511169;0.06706681033174852;0.04815504240441215;0.04490744728310189;0.053254557212337836;0.0768375319123041;0.06611225397568193;0.06798504392834115;0.04691947326955591;0.04982575501882425;0.06396765014585565;0.06063118767234994;0.047621396446271766;0.061010568880743424;0.08394119978713502;0.05449225093735277;0.06333429313478608;0.05014571014277831;0.07846191532646886;0.06569370735049705
Geoff Davis (R);0.07608383555308067;0.07730272063477393;0.06931542797061337;0.04955283506224904;0.07033552867819695;0.09075031406856368;0.08264749913742828;0.07805003061764587;0.05916546662876404;0.06048657145255107;0.0784552374170063;0.08045766572015761;0.048146095625229895;0.08002669965471285;0.09911728513578075;0.05838951419635409;0.07418124505507899;0.07048975658998627;0.08636702674034655;0.06421019841886116
Hal Rogers (R);0.07117164777712821;0.07871059760774915;0.07497277733055296;0.0530850473367635;0.07305425023623324;0.0871863535389576;0.07494061654137368;0.08336410563114535;0.06658934718233246;0.07622421028042883;0.07394664191055135;0.07978051319316919;0.059596531975546874;0.07981133247017208;0.1049991096270643;0.05740505806261017;0.08464042376804304;0.0590457028643725;0.08029260725179492;0.07505425167349636
