x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Bruce Braley (D);0.03431527287457723;0.035260141543046734;0.034276335318409686;0.030510528952376978;0.03330163174670772;0.045945365613438156;0.03335260611326933;0.047433396065554;0.03570607368513328;0.03403567132062591;0.030781791489207355;0.035008975089136994;0.0353594302620021;0.034290554720222056;0.037713501496036146;0.03234980937248232;0.04863123223184865;0.031206221266667594;0.03204390211198608;0.051378343249516824
David Loebsack (D);0.03431527287457723;0.035260141543046734;0.034276335318409686;0.030510528952376978;0.03330163174670772;0.031113723785526702;0.03335260611326933;0.03178905289239347;0.03570607368513328;0.03403567132062591;0.030781791489207355;0.035008975089136994;0.03262481240452159;0.034290554720222056;0.037713501496036146;0.03234980937248232;0.03232261128586477;0.034313078026814124;0.03204390211198608;0.03370759757099871
Leonard Boswell (D);0.03431527287457723;0.035260141543046734;0.050685318947503895;0.04254557415144707;0.045307875013290456;0.045945365613438156;0.046709020077366555;0.0469620711035828;0.03570607368513328;0.03403567132062591;0.030781791489207355;0.035008975089136994;0.03404310578330399;0.04405108039791826;0.061955850998838366;0.03234980937248232;0.04863123223184865;0.049270844387040415;0.04464913713427738;0.05286317744720326
Steve King (R);0.03431527287457723;0.04436971252537712;0.045496436736927534;0.030510528952376978;0.03330163174670772;0.045945365613438156;0.04522062031488255;0.04545776022667583;0.047400460120954196;0.05867995267138933;0.030781791489207355;0.045459196441202714;0.03600985843878797;0.034290554720222056;0.06274033946990623;0.03234980937248232;0.04863123223184865;0.03428744723058751;0.03204390211198608;0.05839798366305259
Tim Huelskamp (R);0.039904572176753896;0.032788211338797085;0.039851926969985484;0.030612165171692712;0.035777951485119995;0.045945365613438156;0.033026893227927005;0.047433396065554;0.03503485319520928;0.03763410191149918;0.03617343300752755;0.036068156185832395;0.038408989077769885;0.03435523239041884;0.037608584547251;0.03246409186432569;0.04863123223184865;0.0359622260620169;0.03307508428048395;0.033755498115042554
Lynn Jenkins (R);0.05328682249292547;0.03368029834634392;0.04940394064470818;0.03349527990713088;0.03788240295538315;0.045945365613438156;0.04005531259497208;0.047433396065554;0.038727697437237835;0.03763410191149918;0.03486283148264761;0.03559820726749177;0.037844391886768074;0.039167346695074566;0.037608584547251;0.0395858871421647;0.04863123223184865;0.040613687581901016;0.037566707814067714;0.037897877740075435
Kevin Yoder (R);0.03671605272536583;0.03518857386188975;0.0376331579498674;0.03252197543436423;0.0368778840180641;0.045945365613438156;0.05129137440679194;0.047433396065554;0.03760119193751176;0.03997077261574486;0.047545175293316824;0.03511840900518059;0.03426085101700392;0.03773237207921327;0.04132281484162647;0.03537954646496896;0.04863123223184865;0.03956526024697725;0.03425588629419871;0.036393237423920255
Mike Pompeo (R);0.035893948632142354;0.04436971252537712;0.03585134824160728;0.04776950719075024;0.03408847039386199;0.045945365613438156;0.03214050834160603;0.047433396065554;0.03467469860492553;0.0595017523983351;0.05398004085281562;0.03582821988868671;0.03651275701793973;0.03594137859975935;0.038130266650040226;0.05118323566838529;0.058136978397639316;0.05980063408639631;0.03261520449293633;0.036066614322340734
Ed Whitfield (R);0.03414768100505323;0.03805685869046521;0.03846921844051321;0.03199771576105222;0.03237023083390089;0.045945365613438156;0.038271840355925145;0.047433396065554;0.03545018185970882;0.04044370576298818;0.039126469219974216;0.03844259035217771;0.03449144065973527;0.03397687857095366;0.04041423763137796;0.03780182525913079;0.04863123223184865;0.039974881386328445;0.03307508428048395;0.04030956129004609
Brett Guthrie (R);0.03414768100505323;0.03235224835126013;0.034296577699469956;0.04401940038489159;0.03237023083390089;0.045945365613438156;0.03374307391017825;0.047433396065554;0.03466678294701133;0.03444239406251277;0.03418220751274526;0.0329843471517144;0.03449144065973527;0.03397687857095366;0.036278408969014984;0.03271702087900067;0.04863123223184865;0.0356582488187008;0.030506198673484062;0.052344165650425045
